Interface,Model,task_type,category,task_id,task_completion_rate,avg_precision,avg_recall,f1_score,prompt_tokens,completion_tokens,execution_time,Cost,aggregate_category,aggregate_category_2
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task5,1,1,1,1,"122,291","6,939",139.8777604,$0.47,Specific Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task2,0,1,0.5,0.6666666667,"143,260","7,704",161.1747558,$0.55,Specific Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task3,1,1,1,1,"262,549","14,286",455.1078804,$1.00,Specific Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task8,1,1,1,1,"150,071","8,533",156.561173,$0.58,Specific Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task9,0,0,0,0,"109,330","5,456",123.52302,$0.41,Specific Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task6,1,1,1,1,"993,732","172,883",1791.567297,$5.57,Specific Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task11,1,1,1,1,"135,096","7,186",149.5350895,$0.51,Specific Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task3,1,1,1,1,"167,142","18,094",264.5511372,$0.77,Action & Transaction,Action & Transaction
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task7,1,1,1,1,"192,132","8,997",180.6504021,$0.71,Action & Transaction,Action & Transaction
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task1,1,1,1,1,"155,197","8,429",150.833221,$0.59,Action & Transaction,Action & Transaction
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task5,1,1,1,1,"205,806","18,036",271.7192354,$0.89,Action & Transaction,Action & Transaction
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task6,0,0,0,0,"108,932","5,327",100.9582465,$0.41,Action & Transaction,Action & Transaction
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task2,1,1,1,1,"150,773","8,589",143.4629133,$0.58,Action & Transaction,Action & Transaction
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task4,1,1,1,1,"172,800","18,665",257.477948,$0.80,Action & Transaction,Action & Transaction
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task10,1,1,1,1,"360,072","16,861",345.1649628,$1.33,Specific Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task1,0,1,0.5,0.6666666667,"146,360","8,168",170.1555455,$0.56,Specific Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task4,0,1,0.09090909091,0.1666666667,"342,940","13,227",277.7557209,$1.23,Specific Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task6,0,0,0,0,"246,902","11,987",834.7624719,$0.92,Specific Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task8,0,0,0,0,"1,110,735","56,596",927.2932107,$4.18,Specific Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task2,0,1,0.8,0.8888888889,"170,482","10,753",186.4270382,$0.67,Specific Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task5,1,1,1,1,"166,521","9,816",199.7726681,$0.65,Specific Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task9,1,1,1,1,"487,439","19,697",391.7427146,$1.76,Specific Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task7,1,1,1,1,"253,769","12,948",241.8670976,$0.96,Specific Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task3,1,1,1,1,"299,421","14,417",302.757447,$1.11,Specific Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task11,0,1,0.1666666667,0.2857142857,"811,934","33,941",565.474555,$2.94,Specific Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task6,1,1,1,1,"373,077","30,873",487.1241405,$1.58,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task4,1,1,1,1,"301,832","13,085",426.0240138,$1.10,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task1,0,0,0,0,"312,673","15,374",295.2839484,$1.17,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task5,1,1,1,1,"334,934","14,639",305.8577347,$1.22,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task2,1,1,1,1,"130,806","8,700",151.2433178,$0.52,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task3,0,0,0,0,"138,232","26,055",387.5377791,$0.81,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task8,0,1,0.5,0.6666666667,"835,860","25,900",642.6978812,$2.90,End to End,End to End
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task5,1,1,1,1,"484,338","16,847",293.5524778,$1.71,End to End,End to End
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task1,1,1,1,1,"629,999","22,025",375.6806724,$2.22,End to End,End to End
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task3,0,0,0,0,"453,048","19,184",388.9658816,$1.65,End to End,End to End
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task7,1,1,1,1,"1,031,810","28,599",468.7983587,$3.52,End to End,End to End
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task4,1,1,1,1,"576,027","19,629",333.6905417,$2.02,End to End,End to End
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task2,1,1,1,1,"412,384","14,019",291.0145645,$1.45,End to End,End to End
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task6,1,1,1,1,"399,686","15,074",268.7825587,$1.43,End to End,End to End
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task3,1,1,1,1,"632,203","44,019",657.9296792,$2.56,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task5,0,0.5,1,0.6666666667,"132,485","7,284",155.5242915,$0.51,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task2,0,1,0.6666666667,0.8,"255,444","25,030",388.2798302,$1.14,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task1,0,0,0,0,"295,215","13,811",262.1882684,$1.09,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task4,0,0.2,0.3333333333,0.25,"367,780","18,253",315.4878564,$1.38,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task6,1,1,1,1,"248,087","12,079",481.1078963,$0.93,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task8,0,0.25,0.5,0.3333333333,"477,137","25,278",461.7196047,$1.81,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task1,1,1,1,1,"164,464","9,201",171.9434893,$0.63,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task3,0,1,0.3333333333,0.5,"317,267","27,993",449.7204721,$1.37,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task7,0,0.5,0.6666666667,0.5714285714,"290,127","16,077",290.5019064,$1.11,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task2,0,0,0,0,"525,190","34,222",560.1486351,$2.09,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task4,0,1,0.1111111111,0.2,"525,275","16,287",372.7503667,$1.82,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task5,1,1,1,1,"227,052","13,835",237.8734014,$0.89,Vague Product Search,Without_price
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task7,1,1,1,1,"119,683","7,175",134.5587637,$0.47,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task8,0,0,0,0,"418,518","18,294",523.5722973,$1.53,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task4,1,1,1,1,"152,022","7,668",161.0856371,$0.57,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task1,0,0,0,0,"239,348","12,371",226.3400929,$0.90,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task10,0,0,0,0,"160,844","7,723",179.8102925,$0.60,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task5,1,1,1,1,"673,753","29,439",489.6783822,$2.46,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task9,0,0,0,0,"286,448","13,908",289.8192179,$1.07,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task6,0,0,0,0,"801,144","27,742",533.4515765,$2.82,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task2,1,1,1,1,"184,094","10,585",204.1779222,$0.71,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task3,1,1,1,1,"220,820","9,815",199.7249613,$0.81,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task2,1,1,1,1,"324,546","16,657",353.1900704,$1.22,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task6,0,0,0,0,"236,069","19,959",370.289408,$1.01,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task1,1,1,1,1,"517,399","20,111",343.1451304,$1.85,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task4,0,0,0,0,"129,368","8,624",161.3387477,$0.52,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task3,0,0,0,0,"166,266","25,577",442.0823057,$0.88,Cheapest Product Search,Cheapest Product Search
1_AX+MEM,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task5,0,0,0,0,"186,176","11,399",220.0979524,$0.73,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task1,1,1,1,1,"14,461",660,12.81138086,$0.05,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task2,1,1,1,1,"17,188",881,15.08044863,$0.06,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task3,1,1,1,1,"25,320","1,178",22.80606198,$0.09,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task4,1,1,1,1,"17,038",962,16.08640313,$0.07,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task5,1,1,1,1,"17,225",862,14.32833719,$0.06,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task6,1,1,1,1,"37,368","3,145",35.738132,$0.16,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task7,1,1,1,1,"15,893",715,13.17212582,$0.06,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task8,1,1,1,1,"17,123","1,260",19.4420929,$0.07,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task9,1,1,1,1,"17,458","1,146",19.78032994,$0.07,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task10,1,1,1,1,"22,679",775,19.17588782,$0.08,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task11,1,1,1,1,"16,447",845,14.59756494,$0.06,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task12,1,1,1,1,"17,005","1,036",17.16570997,$0.07,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task1,1,1,1,1,"16,963",552,12.32022882,$0.06,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task2,0,0,0,0,"46,605","2,183",36.22637796,$0.17,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task3,1,1,1,1,"20,742",834,14.9464891,$0.07,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task4,1,1,1,1,"18,339",715,14.29724479,$0.07,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task5,1,1,1,1,"15,239",539,11.82739925,$0.05,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task6,0,0,0,0,"23,484","1,077",20.97909498,$0.09,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task7,0,0,0,0,"38,101","1,068",25.24959493,$0.13,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task8,1,1,1,1,"16,275",695,13.76363802,$0.06,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task9,1,1,1,1,"14,110",543,11.31051517,$0.05,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task10,1,1,1,1,"16,782",624,12.40983391,$0.06,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task1,1,1,1,1,"64,257","1,258",26.97902799,$0.21,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task2,1,1,1,1,"33,599","1,310",22.99068213,$0.12,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task3,1,1,1,1,"72,759","1,430",32.1155951,$0.24,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task4,0,1,0.8181818182,0.9,"49,942","2,014",32.20282292,$0.18,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task5,1,1,1,1,"43,509","1,369",26.7948091,$0.15,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task6,1,1,1,1,"17,569",533,11.73963094,$0.06,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task7,1,1,1,1,"39,364","1,109",25.3868072,$0.13,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task8,0,1,0.3333333333,0.5,"135,949","2,007",44.36535287,$0.44,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task9,1,1,1,1,"76,587","1,291",30.9997108,$0.25,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task10,0,0.5,0.5,0.5,"143,961","2,159",44.04602599,$0.46,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task11,0,0,0,0,"81,136","2,331",38.58095121,$0.28,Specific Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task1,1,1,1,1,"19,401","1,030",19.59361601,$0.07,Vague Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task2,0,0,0,0,"27,929","1,315",22.97180009,$0.10,Vague Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task3,0,0,0,0,"84,775","2,497",41.05028605,$0.29,Vague Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task4,0,0,0,0,"69,747","2,197",37.87120914,$0.24,Vague Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task5,1,1,1,1,"131,363","1,716",42.77567315,$0.42,Vague Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task6,1,1,1,1,"93,704","1,757",48.84638906,$0.31,Vague Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task7,0,0.4,0.6666666667,0.5,"58,710","1,794",35.69267106,$0.20,Vague Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task8,0,0,0,0,"94,336","2,218",50.02158713,$0.32,Vague Product Search,Without_price
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task1,0,0,0,0,"38,850","1,053",23.31046295,$0.13,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task2,1,1,1,1,"45,215","1,427",24.74613094,$0.16,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task3,1,1,1,1,"29,300","1,347",19.42750311,$0.11,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task4,0,0,0,0,"196,768","4,957",99.08204794,$0.66,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task5,0,0,0,0,"281,477","5,129",106.784359,$0.92,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task6,1,1,1,1,"57,923","1,198",24.34208393,$0.19,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task7,1,1,1,1,"22,670",973,18.32797599,$0.08,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task8,0,0,0,0,"60,751","1,858",36.67750311,$0.21,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task9,0,0,0,0,"179,818","4,964",83.0185008,$0.61,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task10,0,0,0,0,"188,163","4,955",90.94476008,$0.64,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task1,1,1,1,1,"68,422","1,457",40.31411386,$0.23,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task2,1,1,1,1,"118,859","2,007",41.56974006,$0.39,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task3,0,0,0,0,"47,546","1,583",26.26580572,$0.17,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task4,0,0,0,0,"84,770","1,927",37.52835608,$0.28,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task5,0,0,0,0,"103,070","1,827",35.58235121,$0.34,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task6,0,0,0,0,"45,881","1,437",28.79935694,$0.16,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task1,1,1,1,1,"20,130",721,13.32083297,$0.07,Action & Transaction,Action & Transaction
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task2,1,1,1,1,"16,279",970,15.93963385,$0.06,Action & Transaction,Action & Transaction
2_RAG_Agent,4_Claude Sonnet 4,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task3,1,1,1,1,"22,781",843,15.13668919,$0.08,Action & Transaction,Action & Transaction
