interface,model,task_id,total_search_invocations,total_elements_retrieved
nlweb,sonnet,Webmall_Find_Compatible_Products_Task2,8,80
nlweb,sonnet,Webmall_Find_Compatible_Products_Task3,4,40
nlweb,sonnet,Webmall_Find_Compatible_Products_Task4,4,40
nlweb,sonnet,Webmall_Find_Compatible_Products_Task5,4,40
nlweb,sonnet,Webmall_Single_Product_Search_Task1,8,88
nlweb,sonnet,Webmall_Single_Product_Search_Task10,8,88
nlweb,sonnet,Webmall_Single_Product_Search_Task11,8,88
nlweb,sonnet,Webmall_Single_Product_Search_Task12,8,88
nlweb,sonnet,Webmall_Single_Product_Search_Task2,8,88
nlweb,sonnet,Webmall_Single_Product_Search_Task3,8,88
nlweb,sonnet,Webmall_Single_Product_Search_Task4,8,88
nlweb,sonnet,Webmall_Single_Product_Search_Task5,8,88
nlweb,sonnet,Webmall_Single_Product_Search_Task6,8,88
nlweb,sonnet,Webmall_Single_Product_Search_Task7,8,88
nlweb,sonnet,Webmall_Single_Product_Search_Task8,8,88
nlweb,sonnet,Webmall_Single_Product_Search_Task9,8,88
nlweb,sonnet,Webmall_Substitutes_Task1,4,40
nlweb,sonnet,Webmall_Substitutes_Task2,4,40
nlweb,sonnet,Webmall_Substitutes_Task3,4,80
nlweb,sonnet,Webmall_Substitutes_Task4,4,80
nlweb,sonnet,Webmall_Substitutes_Task5,4,80
nlweb,sonnet,Webmall_Substitutes_Task6,4,60
rag,claude-sonnet-4-20250514,Webmall_Add_To_Cart_Task1,1,15
rag,claude-sonnet-4-20250514,Webmall_Add_To_Cart_Task2,1,20
rag,claude-sonnet-4-20250514,Webmall_Add_To_Cart_Task3,1,20
rag,claude-sonnet-4-20250514,Webmall_Add_To_Cart_Task4,1,20
rag,claude-sonnet-4-20250514,Webmall_Add_To_Cart_Task5,1,20
rag,claude-sonnet-4-20250514,Webmall_Add_To_Cart_Task6,1,20
rag,claude-sonnet-4-20250514,Webmall_Add_To_Cart_Task7,1,15
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Specific_Task1,3,60
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Specific_Task10,4,90
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Specific_Task11,3,50
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Specific_Task2,2,50
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Specific_Task3,4,75
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Specific_Task4,2,35
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Specific_Task5,3,45
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Specific_Task6,1,25
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Specific_Task7,3,45
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Specific_Task8,4,75
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Specific_Task9,4,90
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Vague_Task1,1,20
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Vague_Task2,3,75
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Vague_Task3,3,75
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Vague_Task4,3,65
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Vague_Task5,7,135
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Vague_Task6,6,95
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Vague_Task7,3,45
rag,claude-sonnet-4-20250514,Webmall_Best_Fit_Vague_Task8,3,60
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Best_Fit_Specific_Task1,2,35
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Best_Fit_Specific_Task10,1,30
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Best_Fit_Specific_Task2,1,20
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Best_Fit_Specific_Task3,1,25
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Best_Fit_Specific_Task4,1,30
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Best_Fit_Specific_Task5,3,75
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Best_Fit_Specific_Task6,2,50
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Best_Fit_Specific_Task7,1,30
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Best_Fit_Specific_Task8,1,30
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Best_Fit_Specific_Task9,1,20
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Best_Fit_Vague_Task1,4,100
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Best_Fit_Vague_Task2,3,60
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Best_Fit_Vague_Task3,1,25
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Best_Fit_Vague_Task4,4,90
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Best_Fit_Vague_Task5,2,50
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Best_Fit_Vague_Task6,3,75
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Product_Search_Task1,1,20
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Product_Search_Task10,1,15
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Product_Search_Task2,3,65
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Product_Search_Task3,1,20
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Product_Search_Task4,1,15
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Product_Search_Task5,1,15
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Product_Search_Task6,1,20
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Product_Search_Task7,3,60
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Product_Search_Task8,1,15
rag,claude-sonnet-4-20250514,Webmall_Cheapest_Product_Search_Task9,1,15
rag,claude-sonnet-4-20250514,Webmall_Checkout_Task1,0,0
rag,claude-sonnet-4-20250514,Webmall_Checkout_Task2,0,0
rag,claude-sonnet-4-20250514,Webmall_Checkout_Task3,0,0
rag,claude-sonnet-4-20250514,Webmall_Checkout_Task4,0,0
rag,claude-sonnet-4-20250514,Webmall_Checkout_Task5,0,0
rag,claude-sonnet-4-20250514,Webmall_Checkout_Task6,0,0
rag,claude-sonnet-4-20250514,Webmall_Checkout_Task7,0,0
rag,claude-sonnet-4-20250514,Webmall_Checkout_Task8,0,0
rag,claude-sonnet-4-20250514,Webmall_EndToEnd_Task1,1,15
rag,claude-sonnet-4-20250514,Webmall_EndToEnd_Task2,1,15
rag,claude-sonnet-4-20250514,Webmall_EndToEnd_Task3,1,20
rag,claude-sonnet-4-20250514,Webmall_EndToEnd_Task4,1,15
rag,claude-sonnet-4-20250514,Webmall_EndToEnd_Task5,1,15
rag,claude-sonnet-4-20250514,Webmall_EndToEnd_Task6,1,15
rag,claude-sonnet-4-20250514,Webmall_EndToEnd_Task7,2,30
rag,claude-sonnet-4-20250514,Webmall_EndToEnd_Task8,2,45
rag,claude-sonnet-4-20250514,Webmall_Find_Compatible_Products_Task1,5,85
rag,claude-sonnet-4-20250514,Webmall_Find_Compatible_Products_Task2,5,85
rag,claude-sonnet-4-20250514,Webmall_Find_Compatible_Products_Task3,6,115
rag,claude-sonnet-4-20250514,Webmall_Find_Compatible_Products_Task4,3,60
rag,claude-sonnet-4-20250514,Webmall_Find_Compatible_Products_Task5,2,35
rag,claude-sonnet-4-20250514,Webmall_Single_Product_Search_Task1,1,15
rag,claude-sonnet-4-20250514,Webmall_Single_Product_Search_Task10,2,25
rag,claude-sonnet-4-20250514,Webmall_Single_Product_Search_Task11,1,15
rag,claude-sonnet-4-20250514,Webmall_Single_Product_Search_Task12,1,15
rag,claude-sonnet-4-20250514,Webmall_Single_Product_Search_Task2,1,20
rag,claude-sonnet-4-20250514,Webmall_Single_Product_Search_Task3,2,35
rag,claude-sonnet-4-20250514,Webmall_Single_Product_Search_Task4,1,15
rag,claude-sonnet-4-20250514,Webmall_Single_Product_Search_Task5,1,15
rag,claude-sonnet-4-20250514,Webmall_Single_Product_Search_Task6,1,20
rag,claude-sonnet-4-20250514,Webmall_Single_Product_Search_Task7,1,15
rag,claude-sonnet-4-20250514,Webmall_Single_Product_Search_Task8,1,15
rag,claude-sonnet-4-20250514,Webmall_Single_Product_Search_Task9,1,20
rag,claude-sonnet-4-20250514,Webmall_Substitutes_Task1,2,40
rag,claude-sonnet-4-20250514,Webmall_Substitutes_Task2,1,20
rag,claude-sonnet-4-20250514,Webmall_Substitutes_Task3,9,165
rag,claude-sonnet-4-20250514,Webmall_Substitutes_Task4,1,30
rag,claude-sonnet-4-20250514,Webmall_Substitutes_Task5,3,65
rag,claude-sonnet-4-20250514,Webmall_Substitutes_Task6,1,30
rag,gpt-4.1,Webmall_Add_To_Cart_Task1,1,15
rag,gpt-4.1,Webmall_Add_To_Cart_Task2,1,15
rag,gpt-4.1,Webmall_Add_To_Cart_Task3,1,15
rag,gpt-4.1,Webmall_Add_To_Cart_Task4,1,15
rag,gpt-4.1,Webmall_Add_To_Cart_Task5,1,15
rag,gpt-4.1,Webmall_Add_To_Cart_Task6,1,15
rag,gpt-4.1,Webmall_Add_To_Cart_Task7,1,15
rag,gpt-4.1,Webmall_Best_Fit_Specific_Task1,1,30
rag,gpt-4.1,Webmall_Best_Fit_Specific_Task10,1,30
rag,gpt-4.1,Webmall_Best_Fit_Specific_Task11,1,30
rag,gpt-4.1,Webmall_Best_Fit_Specific_Task2,1,15
rag,gpt-4.1,Webmall_Best_Fit_Specific_Task3,1,20
rag,gpt-4.1,Webmall_Best_Fit_Specific_Task4,3,45
rag,gpt-4.1,Webmall_Best_Fit_Specific_Task5,1,20
rag,gpt-4.1,Webmall_Best_Fit_Specific_Task6,1,20
rag,gpt-4.1,Webmall_Best_Fit_Specific_Task7,1,15
rag,gpt-4.1,Webmall_Best_Fit_Specific_Task8,1,30
rag,gpt-4.1,Webmall_Best_Fit_Specific_Task9,1,30
rag,gpt-4.1,Webmall_Best_Fit_Vague_Task1,1,15
rag,gpt-4.1,Webmall_Best_Fit_Vague_Task2,1,30
rag,gpt-4.1,Webmall_Best_Fit_Vague_Task3,1,20
rag,gpt-4.1,Webmall_Best_Fit_Vague_Task4,2,40
rag,gpt-4.1,Webmall_Best_Fit_Vague_Task5,1,20
rag,gpt-4.1,Webmall_Best_Fit_Vague_Task6,7,80
rag,gpt-4.1,Webmall_Best_Fit_Vague_Task7,1,15
rag,gpt-4.1,Webmall_Best_Fit_Vague_Task8,1,20
rag,gpt-4.1,Webmall_Cheapest_Best_Fit_Specific_Task1,1,15
rag,gpt-4.1,Webmall_Cheapest_Best_Fit_Specific_Task10,1,15
rag,gpt-4.1,Webmall_Cheapest_Best_Fit_Specific_Task2,1,15
rag,gpt-4.1,Webmall_Cheapest_Best_Fit_Specific_Task3,1,15
rag,gpt-4.1,Webmall_Cheapest_Best_Fit_Specific_Task4,1,15
rag,gpt-4.1,Webmall_Cheapest_Best_Fit_Specific_Task5,1,15
rag,gpt-4.1,Webmall_Cheapest_Best_Fit_Specific_Task6,1,15
rag,gpt-4.1,Webmall_Cheapest_Best_Fit_Specific_Task7,1,15
rag,gpt-4.1,Webmall_Cheapest_Best_Fit_Specific_Task8,1,20
rag,gpt-4.1,Webmall_Cheapest_Best_Fit_Specific_Task9,1,15
rag,gpt-4.1,Webmall_Cheapest_Best_Fit_Vague_Task1,2,50
rag,gpt-4.1,Webmall_Cheapest_Best_Fit_Vague_Task2,1,20
rag,gpt-4.1,Webmall_Cheapest_Best_Fit_Vague_Task3,1,15
rag,gpt-4.1,Webmall_Cheapest_Best_Fit_Vague_Task4,4,60
rag,gpt-4.1,Webmall_Cheapest_Best_Fit_Vague_Task5,1,15
rag,gpt-4.1,Webmall_Cheapest_Best_Fit_Vague_Task6,4,60
rag,gpt-4.1,Webmall_Cheapest_Product_Search_Task1,1,15
rag,gpt-4.1,Webmall_Cheapest_Product_Search_Task10,1,15
rag,gpt-4.1,Webmall_Cheapest_Product_Search_Task2,1,15
rag,gpt-4.1,Webmall_Cheapest_Product_Search_Task3,1,15
rag,gpt-4.1,Webmall_Cheapest_Product_Search_Task4,1,15
rag,gpt-4.1,Webmall_Cheapest_Product_Search_Task5,1,15
rag,gpt-4.1,Webmall_Cheapest_Product_Search_Task6,1,15
rag,gpt-4.1,Webmall_Cheapest_Product_Search_Task7,1,15
rag,gpt-4.1,Webmall_Cheapest_Product_Search_Task8,1,15
rag,gpt-4.1,Webmall_Cheapest_Product_Search_Task9,1,15
rag,gpt-4.1,Webmall_Checkout_Task1,0,0
rag,gpt-4.1,Webmall_Checkout_Task2,0,0
rag,gpt-4.1,Webmall_Checkout_Task3,0,0
rag,gpt-4.1,Webmall_Checkout_Task4,0,0
rag,gpt-4.1,Webmall_Checkout_Task5,0,0
rag,gpt-4.1,Webmall_Checkout_Task6,0,0
rag,gpt-4.1,Webmall_Checkout_Task7,0,0
rag,gpt-4.1,Webmall_Checkout_Task8,0,0
rag,gpt-4.1,Webmall_EndToEnd_Task1,1,10
rag,gpt-4.1,Webmall_EndToEnd_Task2,1,10
rag,gpt-4.1,Webmall_EndToEnd_Task3,1,15
rag,gpt-4.1,Webmall_EndToEnd_Task4,1,15
rag,gpt-4.1,Webmall_EndToEnd_Task5,1,10
rag,gpt-4.1,Webmall_EndToEnd_Task6,1,15
rag,gpt-4.1,Webmall_EndToEnd_Task7,2,20
rag,gpt-4.1,Webmall_EndToEnd_Task8,2,45
rag,gpt-4.1,Webmall_Find_Compatible_Products_Task1,1,15
rag,gpt-4.1,Webmall_Find_Compatible_Products_Task2,1,30
rag,gpt-4.1,Webmall_Find_Compatible_Products_Task3,1,20
rag,gpt-4.1,Webmall_Find_Compatible_Products_Task4,2,45
rag,gpt-4.1,Webmall_Find_Compatible_Products_Task5,1,15
rag,gpt-4.1,Webmall_Single_Product_Search_Task1,1,15
rag,gpt-4.1,Webmall_Single_Product_Search_Task10,1,15
rag,gpt-4.1,Webmall_Single_Product_Search_Task11,1,15
rag,gpt-4.1,Webmall_Single_Product_Search_Task12,1,15
rag,gpt-4.1,Webmall_Single_Product_Search_Task2,1,15
rag,gpt-4.1,Webmall_Single_Product_Search_Task3,2,30
rag,gpt-4.1,Webmall_Single_Product_Search_Task4,1,15
rag,gpt-4.1,Webmall_Single_Product_Search_Task5,1,15
rag,gpt-4.1,Webmall_Single_Product_Search_Task6,1,15
rag,gpt-4.1,Webmall_Single_Product_Search_Task7,1,15
rag,gpt-4.1,Webmall_Single_Product_Search_Task8,1,15
rag,gpt-4.1,Webmall_Single_Product_Search_Task9,1,15
rag,gpt-4.1,Webmall_Substitutes_Task1,1,15
rag,gpt-4.1,Webmall_Substitutes_Task2,1,15
rag,gpt-4.1,Webmall_Substitutes_Task3,1,15
rag,gpt-4.1,Webmall_Substitutes_Task4,1,15
rag,gpt-4.1,Webmall_Substitutes_Task5,1,15
rag,gpt-4.1,Webmall_Substitutes_Task6,1,15
rag,gpt-5,Webmall_Add_To_Cart_Task1,3,60
rag,gpt-5,Webmall_Add_To_Cart_Task2,4,75
rag,gpt-5,Webmall_Add_To_Cart_Task3,3,60
rag,gpt-5,Webmall_Add_To_Cart_Task4,2,30
rag,gpt-5,Webmall_Add_To_Cart_Task5,5,120
rag,gpt-5,Webmall_Add_To_Cart_Task6,3,60
rag,gpt-5,Webmall_Add_To_Cart_Task7,4,115
rag,gpt-5,Webmall_Best_Fit_Specific_Task1,17,460
rag,gpt-5,Webmall_Best_Fit_Specific_Task10,19,570
rag,gpt-5,Webmall_Best_Fit_Specific_Task11,5,200
rag,gpt-5,Webmall_Best_Fit_Specific_Task2,6,460
rag,gpt-5,Webmall_Best_Fit_Specific_Task3,22,570
rag,gpt-5,Webmall_Best_Fit_Specific_Task4,2,60
rag,gpt-5,Webmall_Best_Fit_Specific_Task5,14,405
rag,gpt-5,Webmall_Best_Fit_Specific_Task6,13,375
rag,gpt-5,Webmall_Best_Fit_Specific_Task7,10,230
rag,gpt-5,Webmall_Best_Fit_Specific_Task8,14,285
rag,gpt-5,Webmall_Best_Fit_Specific_Task9,38,920
rag,gpt-5,Webmall_Best_Fit_Vague_Task1,2,45
rag,gpt-5,Webmall_Best_Fit_Vague_Task2,20,315
rag,gpt-5,Webmall_Best_Fit_Vague_Task3,16,470
rag,gpt-5,Webmall_Best_Fit_Vague_Task4,2,60
rag,gpt-5,Webmall_Best_Fit_Vague_Task5,25,605
rag,gpt-5,Webmall_Best_Fit_Vague_Task6,31,546
rag,gpt-5,Webmall_Best_Fit_Vague_Task7,9,235
rag,gpt-5,Webmall_Best_Fit_Vague_Task8,11,285
rag,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task1,3,50
rag,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task10,2,45
rag,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task2,6,145
rag,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task3,2,45
rag,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task4,2,45
rag,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task5,7,165
rag,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task6,8,210
rag,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task7,4,180
rag,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task8,2,65
rag,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task9,6,150
rag,gpt-5,Webmall_Cheapest_Best_Fit_Vague_Task1,8,310
rag,gpt-5,Webmall_Cheapest_Best_Fit_Vague_Task2,13,255
rag,gpt-5,Webmall_Cheapest_Best_Fit_Vague_Task3,2,45
rag,gpt-5,Webmall_Cheapest_Best_Fit_Vague_Task4,17,325
rag,gpt-5,Webmall_Cheapest_Best_Fit_Vague_Task5,10,255
rag,gpt-5,Webmall_Cheapest_Best_Fit_Vague_Task6,5,75
rag,gpt-5,Webmall_Cheapest_Product_Search_Task1,2,30
rag,gpt-5,Webmall_Cheapest_Product_Search_Task10,2,30
rag,gpt-5,Webmall_Cheapest_Product_Search_Task2,10,235
rag,gpt-5,Webmall_Cheapest_Product_Search_Task3,2,30
rag,gpt-5,Webmall_Cheapest_Product_Search_Task4,4,65
rag,gpt-5,Webmall_Cheapest_Product_Search_Task5,4,85
rag,gpt-5,Webmall_Cheapest_Product_Search_Task6,2,35
rag,gpt-5,Webmall_Cheapest_Product_Search_Task7,25,720
rag,gpt-5,Webmall_Cheapest_Product_Search_Task8,5,110
rag,gpt-5,Webmall_Cheapest_Product_Search_Task9,2,30
rag,gpt-5,Webmall_Checkout_Task1,0,0
rag,gpt-5,Webmall_Checkout_Task2,0,0
rag,gpt-5,Webmall_Checkout_Task3,0,0
rag,gpt-5,Webmall_Checkout_Task4,0,0
rag,gpt-5,Webmall_Checkout_Task5,0,0
rag,gpt-5,Webmall_Checkout_Task6,0,0
rag,gpt-5,Webmall_Checkout_Task7,0,0
rag,gpt-5,Webmall_Checkout_Task8,0,0
rag,gpt-5,Webmall_EndToEnd_Task1,2,27
rag,gpt-5,Webmall_EndToEnd_Task2,3,60
rag,gpt-5,Webmall_EndToEnd_Task3,9,225
rag,gpt-5,Webmall_EndToEnd_Task4,2,30
rag,gpt-5,Webmall_EndToEnd_Task5,2,35
rag,gpt-5,Webmall_EndToEnd_Task6,2,30
rag,gpt-5,Webmall_EndToEnd_Task7,4,65
rag,gpt-5,Webmall_EndToEnd_Task8,4,90
rag,gpt-5,Webmall_Find_Compatible_Products_Task1,9,225
rag,gpt-5,Webmall_Find_Compatible_Products_Task2,25,498
rag,gpt-5,Webmall_Find_Compatible_Products_Task3,12,320
rag,gpt-5,Webmall_Find_Compatible_Products_Task4,13,380
rag,gpt-5,Webmall_Find_Compatible_Products_Task5,5,125
rag,gpt-5,Webmall_Single_Product_Search_Task1,5,120
rag,gpt-5,Webmall_Single_Product_Search_Task10,9,230
rag,gpt-5,Webmall_Single_Product_Search_Task11,5,110
rag,gpt-5,Webmall_Single_Product_Search_Task12,5,115
rag,gpt-5,Webmall_Single_Product_Search_Task2,2,30
rag,gpt-5,Webmall_Single_Product_Search_Task3,12,300
rag,gpt-5,Webmall_Single_Product_Search_Task4,2,45
rag,gpt-5,Webmall_Single_Product_Search_Task5,7,140
rag,gpt-5,Webmall_Single_Product_Search_Task6,3,60
rag,gpt-5,Webmall_Single_Product_Search_Task7,4,75
rag,gpt-5,Webmall_Single_Product_Search_Task8,5,100
rag,gpt-5,Webmall_Single_Product_Search_Task9,3,75
rag,gpt-5,Webmall_Substitutes_Task1,2,45
rag,gpt-5,Webmall_Substitutes_Task2,3,65
rag,gpt-5,Webmall_Substitutes_Task3,9,265
rag,gpt-5,Webmall_Substitutes_Task4,4,102
rag,gpt-5,Webmall_Substitutes_Task5,7,175
rag,gpt-5,Webmall_Substitutes_Task6,5,120
rag,gpt-5-mini,Webmall_Add_To_Cart_Task1,3,75
rag,gpt-5-mini,Webmall_Add_To_Cart_Task2,3,75
rag,gpt-5-mini,Webmall_Add_To_Cart_Task3,3,90
rag,gpt-5-mini,Webmall_Add_To_Cart_Task4,3,90
rag,gpt-5-mini,Webmall_Add_To_Cart_Task5,3,60
rag,gpt-5-mini,Webmall_Add_To_Cart_Task6,3,90
rag,gpt-5-mini,Webmall_Add_To_Cart_Task7,3,75
rag,gpt-5-mini,Webmall_Best_Fit_Specific_Task1,14,505
rag,gpt-5-mini,Webmall_Best_Fit_Specific_Task10,5,150
rag,gpt-5-mini,Webmall_Best_Fit_Specific_Task11,10,310
rag,gpt-5-mini,Webmall_Best_Fit_Specific_Task2,3,95
rag,gpt-5-mini,Webmall_Best_Fit_Specific_Task3,6,165
rag,gpt-5-mini,Webmall_Best_Fit_Specific_Task4,3,90
rag,gpt-5-mini,Webmall_Best_Fit_Specific_Task5,4,105
rag,gpt-5-mini,Webmall_Best_Fit_Specific_Task6,17,520
rag,gpt-5-mini,Webmall_Best_Fit_Specific_Task7,7,210
rag,gpt-5-mini,Webmall_Best_Fit_Specific_Task8,5,160
rag,gpt-5-mini,Webmall_Best_Fit_Specific_Task9,13,510
rag,gpt-5-mini,Webmall_Best_Fit_Vague_Task1,4,75
rag,gpt-5-mini,Webmall_Best_Fit_Vague_Task2,3,110
rag,gpt-5-mini,Webmall_Best_Fit_Vague_Task3,11,380
rag,gpt-5-mini,Webmall_Best_Fit_Vague_Task4,2,45
rag,gpt-5-mini,Webmall_Best_Fit_Vague_Task5,14,500
rag,gpt-5-mini,Webmall_Best_Fit_Vague_Task6,26,735
rag,gpt-5-mini,Webmall_Best_Fit_Vague_Task7,1,30
rag,gpt-5-mini,Webmall_Best_Fit_Vague_Task8,6,160
rag,gpt-5-mini,Webmall_Cheapest_Best_Fit_Specific_Task1,3,90
rag,gpt-5-mini,Webmall_Cheapest_Best_Fit_Specific_Task10,3,90
rag,gpt-5-mini,Webmall_Cheapest_Best_Fit_Specific_Task2,12,340
rag,gpt-5-mini,Webmall_Cheapest_Best_Fit_Specific_Task3,3,90
rag,gpt-5-mini,Webmall_Cheapest_Best_Fit_Specific_Task4,3,90
rag,gpt-5-mini,Webmall_Cheapest_Best_Fit_Specific_Task5,3,110
rag,gpt-5-mini,Webmall_Cheapest_Best_Fit_Specific_Task6,3,90
rag,gpt-5-mini,Webmall_Cheapest_Best_Fit_Specific_Task7,3,90
rag,gpt-5-mini,Webmall_Cheapest_Best_Fit_Specific_Task8,3,90
rag,gpt-5-mini,Webmall_Cheapest_Best_Fit_Specific_Task9,3,90
rag,gpt-5-mini,Webmall_Cheapest_Best_Fit_Vague_Task1,2,60
rag,gpt-5-mini,Webmall_Cheapest_Best_Fit_Vague_Task2,4,105
rag,gpt-5-mini,Webmall_Cheapest_Best_Fit_Vague_Task3,3,90
rag,gpt-5-mini,Webmall_Cheapest_Best_Fit_Vague_Task4,12,245
rag,gpt-5-mini,Webmall_Cheapest_Best_Fit_Vague_Task5,7,180
rag,gpt-5-mini,Webmall_Cheapest_Best_Fit_Vague_Task6,5,135
rag,gpt-5-mini,Webmall_Cheapest_Product_Search_Task1,3,90
rag,gpt-5-mini,Webmall_Cheapest_Product_Search_Task10,3,60
rag,gpt-5-mini,Webmall_Cheapest_Product_Search_Task2,6,150
rag,gpt-5-mini,Webmall_Cheapest_Product_Search_Task3,3,75
rag,gpt-5-mini,Webmall_Cheapest_Product_Search_Task4,3,90
rag,gpt-5-mini,Webmall_Cheapest_Product_Search_Task5,3,75
rag,gpt-5-mini,Webmall_Cheapest_Product_Search_Task6,3,90
rag,gpt-5-mini,Webmall_Cheapest_Product_Search_Task7,16,540
rag,gpt-5-mini,Webmall_Cheapest_Product_Search_Task8,3,60
rag,gpt-5-mini,Webmall_Cheapest_Product_Search_Task9,3,75
rag,gpt-5-mini,Webmall_Checkout_Task1,0,0
rag,gpt-5-mini,Webmall_Checkout_Task2,1,10
rag,gpt-5-mini,Webmall_Checkout_Task3,0,0
rag,gpt-5-mini,Webmall_Checkout_Task4,0,0
rag,gpt-5-mini,Webmall_Checkout_Task5,0,0
rag,gpt-5-mini,Webmall_Checkout_Task6,0,0
rag,gpt-5-mini,Webmall_Checkout_Task7,1,10
rag,gpt-5-mini,Webmall_Checkout_Task8,0,0
rag,gpt-5-mini,Webmall_EndToEnd_Task1,3,45
rag,gpt-5-mini,Webmall_EndToEnd_Task2,3,75
rag,gpt-5-mini,Webmall_EndToEnd_Task3,5,140
rag,gpt-5-mini,Webmall_EndToEnd_Task4,3,75
rag,gpt-5-mini,Webmall_EndToEnd_Task5,3,60
rag,gpt-5-mini,Webmall_EndToEnd_Task6,3,45
rag,gpt-5-mini,Webmall_EndToEnd_Task7,6,95
rag,gpt-5-mini,Webmall_EndToEnd_Task8,6,130
rag,gpt-5-mini,Webmall_Find_Compatible_Products_Task1,4,140
rag,gpt-5-mini,Webmall_Find_Compatible_Products_Task2,7,220
rag,gpt-5-mini,Webmall_Find_Compatible_Products_Task3,7,250
rag,gpt-5-mini,Webmall_Find_Compatible_Products_Task4,3,90
rag,gpt-5-mini,Webmall_Find_Compatible_Products_Task5,3,45
rag,gpt-5-mini,Webmall_Single_Product_Search_Task1,3,60
rag,gpt-5-mini,Webmall_Single_Product_Search_Task10,9,395
rag,gpt-5-mini,Webmall_Single_Product_Search_Task11,3,90
rag,gpt-5-mini,Webmall_Single_Product_Search_Task12,3,60
rag,gpt-5-mini,Webmall_Single_Product_Search_Task2,3,65
rag,gpt-5-mini,Webmall_Single_Product_Search_Task3,5,120
rag,gpt-5-mini,Webmall_Single_Product_Search_Task4,3,60
rag,gpt-5-mini,Webmall_Single_Product_Search_Task5,4,105
rag,gpt-5-mini,Webmall_Single_Product_Search_Task6,3,75
rag,gpt-5-mini,Webmall_Single_Product_Search_Task7,3,90
rag,gpt-5-mini,Webmall_Single_Product_Search_Task8,3,60
rag,gpt-5-mini,Webmall_Single_Product_Search_Task9,3,90
rag,gpt-5-mini,Webmall_Substitutes_Task1,3,90
rag,gpt-5-mini,Webmall_Substitutes_Task2,3,90
rag,gpt-5-mini,Webmall_Substitutes_Task3,15,455
rag,gpt-5-mini,Webmall_Substitutes_Task4,3,90
rag,gpt-5-mini,Webmall_Substitutes_Task5,13,380
rag,gpt-5-mini,Webmall_Substitutes_Task6,5,135
rag,gpt-5-nano,Webmall_Add_To_Cart_Task1,1,30
rag,gpt-5-nano,Webmall_Add_To_Cart_Task2,1,15
rag,gpt-5-nano,Webmall_Add_To_Cart_Task3,1,15
rag,gpt-5-nano,Webmall_Add_To_Cart_Task4,1,15
rag,gpt-5-nano,Webmall_Add_To_Cart_Task5,1,30
rag,gpt-5-nano,Webmall_Add_To_Cart_Task6,1,15
rag,gpt-5-nano,Webmall_Add_To_Cart_Task7,1,15
